JHARKHAND,SIMDEGA,Bansjor,
RAJASTHAN,ALWAR,Bansur,
TELANGANA,KAMAREDDY,Banswada,
RAJASTHAN,BANSWARA,Banswara,
ODISHA,BHADRAK,Bant,
ODISHA,ANUGUL,Bantala,
ANDHRA PRADESH,KRISHNA,Bantumilli,
KARNATAKA,DAKSHINA KANNADA,Bantval,
TELANGANA,VIKARABAD,Bantwaram,
RAJASTHAN,JODHPUR,Baori,
RAJASTHAN,JODHPUR,Bap,
ANDHRA PRADESH,Bapatla,Bapatla,
RAJASTHAN,JODHPUR,Bapini,
HARYANA,PANIPAT,Bapoli,
ANDHRA PRADESH,KRISHNA,Bapulapadu,
UTTAR PRADESH,PRAYAGRAJ,Bara,
WEST BENGAL,PASCHIM BARDHAMAN,Barabani,
WEST BENGAL,PURULIA,Barabazar,
BIHAR,GAYA,Barachatti,
CHHATTISGARH,SAKTI,Baradwar,
ODISHA,SUNDARGARH,Baragaon,
BIHAR,BANKA,Barahat,
BIHAR,LAKHISARAI,Barahiya,
MADHYA PRADESH,RAISEN,Baraily,
UTTARAKHAND,CHAMPAWAT,Barakot,
ASSAM,BAKSA,Barama Pt,
MAHARASHTRA,PUNE,Baramati,
CHHATTISGARH,SARANGARH BILAIGARH,Baramkela,
JAMMU AND KASHMIR,BARAMULLA,Baramulla,
RAJASTHAN,BARAN,Baran,
ODISHA,CUTTACK,Barang,
ODISHA,BARGARH,Barapali,
HARYANA,AMBALA,Barara,
BIHAR,KATIHAR,Barari,
WEST BENGAL,24 PARAGANAS NORTH,Barasat - I,
WEST BENGAL,24 PARAGANAS NORTH,Barasat - II,
BIHAR,GOPALGANJ,Barauli,
BIHAR,BEGUSARAI,Barauni,
UTTAR PRADESH,BAGHPAT,Baraut,
ASSAM,NALBARI,Barbhag,
BIHAR,SHEIKHPURA,Barbigha,
ODISHA,KENDUJHAR,Barbil,
JAMMU AND KASHMIR,SHOPIAN,Barbugh,
GOA,NORTH GOA,Bardez,
JHARKHAND,GARHWA,Bardiha,
GUJARAT,SURAT,Bardoli,
UTTAR PRADESH,BAREILLY,Bareilly,
ODISHA,BARGARH,Bargarh,
JHARKHAND,GARHWA,BARGARH,
ODISHA,BARGARH,Bargarh Sadar,
MADHYA PRADESH,SEONI,Barghat,
TAMIL NADU,KRISHNAGIRI,Bargur,
BIHAR,PATNA,Barh,
JHARKHAND,SAHEBGANJ,Barhait,
UTTAR PRADESH,DEORIA,Barhaj,
BIHAR,BUXAR,Barhampur,
BIHAR,PURNIA,Barhara,
BIHAR,BHOJPUR,Barhara,
BIHAR,SIWAN,Barharia,
JHARKHAND,SAHEBGANJ,Barharwa,
BIHAR,JAMUI,Barhat,
MADHYA PRADESH,KATNI,Barhi,
JHARKHAND,HAZARIBAGH,Barhi,
RAJASTHAN,DHOLPUR,Bari,
ODISHA,KENDUJHAR,Baria,
BIHAR,MUNGER,Bariarpur,
JAMMU AND KASHMIR,SAMBA,Bari Brahamana,
ODISHA,MAYURBHANJ,Baripada (M),
ODISHA,MAYURBHANJ,Baripada Sadar,
ODISHA,MAYURBHANJ,Baripada Town,
ODISHA,JAJAPUR,Bari - Ramachandrapur,
ARUNACHAL PRADESH,UPPER SUBANSIRI,Baririjo Circle,
RAJASTHAN,CHITTORGARH,Bari Sadri,
JHARKHAND,LATEHAR,Bariyatu,
WEST BENGAL,BANKURA,Barjora,
JHARKHAND,HAZARIBAGH,Barkagaon,
JHARKHAND,HAZARIBAGH,Barkatha,
ASSAM,NALBARI,Barkhetri,
ODISHA,DEOGARH,Barkot,
RAJASTHAN,BARMER,Barmer,
RAJASTHAN,BARMER,Barmer Gramin,
ASSAM,BARPETA,Barnagar (Pt),
RAJASTHAN,SAWAI MADHOPUR,Barnala,
PUNJAB,BARNALA,Barnala,
UTTARAKHAND,UTTAR KASHI,Barnigad,
HIMACHAL PRADESH,KANGRA,Baroh,
CHHATTISGARH,KORBA,Barpali,
ASSAM,BARPETA,Barpeta,
WEST BENGAL,24 PARAGANAS NORTH,Barrackpur - I,
WEST BENGAL,24 PARAGANAS NORTH,Barrackpur - II,
ODISHA,MAYURBHANJ,Barsahi,
HIMACHAL PRADESH,HAMIRPUR,Barsar,
MAHARASHTRA,SOLAPUR,Barshi,
MAHARASHTRA,AKOLA,Barshitakli,
BIHAR,KATIHAR,Barsoi,
CHHATTISGARH,DANTEWADA,BARSUR,
WEST BENGAL,24 PARAGANAS SOUTH,Baruipur,
BIHAR,AURANGABAD,Barun,
BIHAR,MUZAFFARPUR,Baruraj (Motipur),
JHARKHAND,LATEHAR,Barwadih,
MADHYA PRADESH,KHARGONE,Barwaha,
GUJARAT,BOTAD,Barwala,
HARYANA,HISAR,Barwala,
HARYANA,PANCHKULA,Barwala ST,
MADHYA PRADESH,BARWANI,Barwani,
JAMMU AND KASHMIR,UDHAMPUR,Basantgarh,
WEST BENGAL,24 PARAGANAS SOUTH,Basanti,
BIHAR,SIWAN,Basantpur,
BIHAR,SUPAUL,Basantpur,
TELANGANA,Nirmal,Basar,
ARUNACHAL PRADESH,LEPARADA,Basar ADC,
KARNATAKA,BIDAR,Basavakalyan,
KARNATAKA,VIJAYAPURA,Basavana Bagevadi,
RAJASTHAN,DHOLPUR,Baseri,
JHARKHAND,GODDA,Bashant Rai*,
TELANGANA,VIKARABAD,Basheerabad,
JHARKHAND,GUMLA,Basia,
WEST BENGAL,24 PARAGANAS NORTH,Basirhat - I,
WEST BENGAL,24 PARAGANAS NORTH,Basirhat - II,
ASSAM,BAKSA,Baska,
CHHATTISGARH,MAHASAMUND,Basna,
MADHYA PRADESH,VIDISHA,Basoda,
JAMMU AND KASHMIR,KATHUA,Basohli,
BIHAR,MADHUBANI,Basopatti,
HARYANA,HISAR,Bass,
RAJASTHAN,JAIPUR,Bassi,
RAJASTHAN,CHITTORGARH,Bassi,
PUNJAB,FATEHGARH SAHIB,Bassi Pathana,
ODISHA,BALESHWAR,Basta,
CHHATTISGARH,BASTAR,Bastanar,
CHHATTISGARH,BASTAR,Bastar,
UTTAR PRADESH,BASTI,Basti,
ODISHA,BHADRAK,Basudebpur,
UTTARAKHAND,RUDRA PRAYAG,Basukedar,
RAJASTHAN,DAUSA,Baswa,
PUNJAB,GURDASPUR,Batala,
ANDHRA PRADESH,Sri Sathya Sai,Bathalapalle,
PUNJAB,BATHINDA,Bathinda,
BIHAR,SITAMARHI,Bathnaha,
MADHYA PRADESH,DAMOH,Batiyagarh,
JAMMU AND KASHMIR,RAMBAN,Batote,
CHHATTISGARH,SURGUJA,Batouli,
ODISHA,BOUDH,Baudh Sadar,
ODISHA,BOUDH,Baunsuni,
BIHAR,BANKA,Bausi,
GUJARAT,AHMADABAD,Bavla,
HARYANA,REWARI,Bawal,
HARYANA,BHIWANI,Bawani Khera,
GUJARAT,ARVALLI,Bayad,
RAJASTHAN,BHARATPUR,Bayana,
RAJASTHAN,BARMER,Baytoo,
TELANGANA,MAHABUBABAD,Bayyaram,
TELANGANA,ADILABAD,BAZARHATNOOR,
PUNJAB,AMRITSAR,Beas,
RAJASTHAN,AJMER,Beawar,
GUJARAT,MAHESANA,Becharaji,
MAHARASHTRA,BEED,Beed,
TELANGANA,Jagitial,Beerpur,
MADHYA PRADESH,SHEOPUR,Beerpur,
JAMMU AND KASHMIR,Budgam,Beerwah,
MADHYA PRADESH,RAISEN,Begamganj,
RAJASTHAN,CHITTORGARH,Begun,
ODISHA,KHORDHA,Begunia,
BIHAR,BEGUSARAI,Begusarai,
UTTAR PRADESH,SAHARANPUR,Behat,
BIHAR,BHOJPUR,Behea,
RAJASTHAN,DAUSA,Behrawanda,
RAJASTHAN,ALWAR,Behror,
TELANGANA,SIDDIPET,Bejjanki,
TELANGANA,KUMURAM BHEEM ASIFABAD,Bejjur,
RAJASTHAN,DAUSA,Bejupada,
TELANGANA,ADILABAD,Bela,
BIHAR,GAYA,Belaganj,
KARNATAKA,BELAGAVI,BELAGAVI,
ODISHA,KANDHAMAL,Belaghar,
CHHATTISGARH,DHAMTARI,Belargaon,
BIHAR,PATNA,Belchhi,
WEST BENGAL,MURSHIDABAD,Beldanga - I,
WEST BENGAL,MURSHIDABAD,Beldanga - II,
BIHAR,KHAGARIA,Beldaur,
CHHATTISGARH,BILASPUR,Belgahana,
BIHAR,BANKA,Belhar,
ANDHRA PRADESH,Palnadu,Bellamkonda,
TELANGANA,MANCHERIAL,Bellampally,
TRIPURA,South Tripura,Belonia,
ODISHA,JHARSUGUDA,Belpahar,
ODISHA,BALANGIR,Belpara,
BIHAR,SITAMARHI,Belsand,
KARNATAKA,DAKSHINA KANNADA,Beltangadi,
CHHATTISGARH,BILASPUR,Beltara,
UTTAR PRADESH,BALLIA,Belthara Road,
ANDHRA PRADESH,ANANTAPUR,Beluguppa,
KARNATAKA,HASSAN,Belur,
CHHATTISGARH,BEMETARA,Bemetara,
BIHAR,NALANDA,Ben,
JHARKHAND,GIRIDIH,Bengabad,
KARNATAKA,BENGALURU URBAN,Bengaluru East,
KARNATAKA,BENGALURU URBAN,Bengaluru North,
KARNATAKA,BENGALURU URBAN,Bengaluru South,
ASSAM,CHIRANG,Bengtol,
BIHAR,MADHUBANI,Benipatti,
BIHAR,DARBHANGA,Benipur,
MADHYA PRADESH,SHAHDOL,Beohari,
MADHYA PRADESH,BHOPAL,Berasia,
WEST BENGAL,MURSHIDABAD,Berhampore,
ODISHA,BALESHWAR,Berhampur,
HARYANA,JHAJJAR,Beri,
UTTARAKHAND,PITHORAGARH,Berinag,
JAMMU AND KASHMIR,RAJOURI,Beri Pattan,
CHHATTISGARH,BEMETARA,Berla,
JHARKHAND,BOKARO,Bermo,
JHARKHAND,RANCHI,Bero,
ANDHRA PRADESH,PRAKASAM,Bestawaripeta,
UTTARAKHAND,NAINITAL,Betalghat,
ODISHA,MAYURBHANJ,Betanati,
MEGHALAYA,SOUTH WEST GARO HILLS,Betasing,
ANDHRA PRADESH,Nandyal,Bethamcherla,
BIHAR,PASHCHIM CHAMPARAN,Bettiah,
MADHYA PRADESH,BETUL,Betul,
MADHYA PRADESH,BETUL,Betul Nagar,
GUJARAT,BANAS KANTHA,Bhabhar,
BIHAR,KAIMUR (BHABUA),Bhabua,
GUJARAT,KACHCHH,Bhachau,
JAMMU AND KASHMIR,DODA,Bhaderwah,
RAJASTHAN,CHITTORGARH,Bhadesar,
MAHARASHTRA,JALGAON,Bhadgaon,
UTTAR PRADESH,BHADOHI,Bhadohi,
RAJASTHAN,HANUMANGARH,Bhadra,
TELANGANA,BHADRADRI KOTHAGUDEM,Bhadrachalam,
RAJASTHAN,JALORE,Bhadrajun,
ODISHA,BHADRAK,Bhadrak Rural,
KARNATAKA,SHIVAMOGGA,Bhadravati,
MAHARASHTRA,CHANDRAPUR,Bhadravati,
HIMACHAL PRADESH,MANDI,Bhadrota,
WEST BENGAL,MURSHIDABAD,Bhagawangola - I,
WEST BENGAL,MURSHIDABAD,Bhagawangola - II,
WEST BENGAL,MEDINIPUR EAST,Bhagawanpur - I,
WEST BENGAL,MEDINIPUR EAST,Bhagawanpur - II,
JAMMU AND KASHMIR,DODA,Bhagwah,
BIHAR,BEGUSARAI,Bhagwanpur,
BIHAR,VAISHALI,Bhagwanpur,
BIHAR,KAIMUR (BHABUA),Bhagwanpur,
UTTARAKHAND,HARIDWAR,Bhagwanpur,
MADHYA PRADESH,KHARGONE,Bhagwanpura,
BIHAR,SIWAN,Bhagwanpur Hat,
TELANGANA,Nirmal,Bhainsa,
MADHYA PRADESH,BETUL,Bhainsdehi,
ODISHA,KORAPUT,Bhairabsingipur,
CHHATTISGARH,BIJAPUR,Bhairamgarh,
CHHATTISGARH,KORBA,Bhaisma,
CHHATTISGARH,SURAJPUR,Bhaiyathan,
CHHATTISGARH,DHAMTARI,Bhakhara,
HIMACHAL PRADESH,CHAMBA,Bhalai,
JAMMU AND KASHMIR,DODA,Bhalessa,
KARNATAKA,BIDAR,Bhalki,
JAMMU AND KASHMIR,DODA,Bhalla,
ARUNACHAL PRADESH,WEST KAMENG,Bhalukpong EAC,
JAMMU AND KASHMIR,JAMMU,Bhalwal,
ANDHRA PRADESH,Parvathipuram Manyam,Bhamini,
MAHARASHTRA,GADCHIROLI,Bhamragad,
MAHARASHTRA,BHANDARA,Bhandara,
NAGALAND,WOKHA,Bhandari,
JHARKHAND,GARHWA,Bhandaria,
ODISHA,BHADRAK,Bhandari Pokhari,
MADHYA PRADESH,DATIA,Bhander,
JHARKHAND,LOHARDAGA,Bhandra,
WEST BENGAL,24 PARAGANAS SOUTH,Bhangar - I,
WEST BENGAL,24 PARAGANAS SOUTH,Bhangar - II,
RAJASTHAN,CHURU,Bhanipura,
RAJASTHAN,JAISALMER,Bhaniyana,
ODISHA,GANJAM,BHANJANAGAR,
UTTARAKHAND,ALMORA,Bhanoli,
UTTAR PRADESH,BASTI,Bhanpur,
MADHYA PRADESH,MANDSAUR,Bhanpura,
CHHATTISGARH,BASTAR,Bhanpuri,
CHHATTISGARH,KANKER,Bhanupratappur,
GUJARAT,DEVBHUMI DWARKA,Bhanvad,
HIMACHAL PRADESH,BILASPUR,Bharari,
JAMMU AND KASHMIR,DODA,Bharath Bagla,
RAJASTHAN,BHARATPUR,Bharatpur,
CHHATTISGARH,MANENDRAGARH CHIRIMIRI BHARATPUR,Bharatpur,
WEST BENGAL,MURSHIDABAD,Bharatpur - I,
WEST BENGAL,MURSHIDABAD,Bharatpur - II,
BIHAR,ARARIA,Bhargama,
HIMACHAL PRADESH,CHAMBA,Bharmour,
JHARKHAND,GUMLA,BHARNO,
UTTAR PRADESH,ETAWAH,Bharthana,
GUJARAT,BHARUCH,Bharuch,
HIMACHAL PRADESH,UNA,Bharwain,
ODISHA,SUNDARGARH,Bhasma,
CHHATTISGARH,BALODA BAZAR,Bhatapara,
WEST BENGAL,PURBA BARDHAMAN,Bhatar,
CHHATTISGARH,SURAJPUR,Bhatgaon,
CHHATTISGARH,SARANGARH BILAIGARH,Bhatgaon,
KARNATAKA,UTTARA KANNADA,Bhatkal,
MAHARASHTRA,AMRAVATI,Bhatkuli,
ODISHA,BARGARH,Bhatli,
UTTAR PRADESH,DEORIA,Bhatpar Rani,
ANDHRA PRADESH,Bapatla,Bhattiprolu,
HIMACHAL PRADESH,CHAMBA,Bhattiyat,
HARYANA,FATEHABAD,Bhattukalan ST,
UTTARAKHAND,UTTAR KASHI,Bhatwari,
TAMIL NADU,ERODE,Bhavani,
GUJARAT,BHAVNAGAR,Bhavnagar,
MADHYA PRADESH,ALIRAJPUR,Bhavra,
PUNJAB,SANGRUR,BHAWANIGARH,
BIHAR,PURNIA,Bhawanipur,
HIMACHAL PRADESH,KANGRA,Bhawarna,
JHARKHAND,GARHWA,Bhawnathpur,
ODISHA,BARGARH,Bheden,
TELANGANA,HANUMAKONDA,Bheemadevarpalli,
TELANGANA,MANCHERIAL,Bheemaram,
TELANGANA,NIZAMABAD,Bheemgal,
TELANGANA,MANCHERIAL,Bheemini,
TELANGANA,ADILABAD,BHEEMPUR,
ANDHRA PRADESH,VISAKHAPATANAM,Bheemunipatnam,
JAMMU AND KASHMIR,DODA,Bhella,
GUJARAT,JUNAGADH,Bhesan,
MADHYA PRADESH,INDORE,BhicholiHapsi,
MADHYA PRADESH,KHARGONE,Bhikangaon,
PUNJAB,Tarn Taran,BHIKHIWIND,
UTTARAKHAND,ALMORA,Bhikiasain,
TELANGANA,KAMAREDDY,Bhiknoor,
CHHATTISGARH,DURG,Bhilai,
GUJARAT,ARVALLI,Bhiloda,
RAJASTHAN,BHILWARA,Bhilwara,
RAJASTHAN,RAJSAMAND,Bhim,
ANDHRA PRADESH,Eluru,Bhimadole,
ANDHRA PRADESH,WEST GODAVARI,Bhimavaram,
CHHATTISGARH,BEMETARA,Bhimbhauri,
MADHYA PRADESH,BETUL,Bhimpur,
RAJASTHAN,AJMER,Bhinay,
MADHYA PRADESH,BHIND,Bhind,
RAJASTHAN,UDAIPUR,Bhindar,
MADHYA PRADESH,BHIND,Bhind Nagar,
UTTAR PRADESH,SHRAVASTI,Bhinga,
RAJASTHAN,JALORE,Bhinmal,
BIHAR,PASHCHIM CHAMPARAN,Bhitaha,
MADHYA PRADESH,GWALIOR,Bhitarwar,
UTTAR PRADESH,AMBEDKAR NAGAR,Bhiti,
MAHARASHTRA,THANE,Bhiwandi,
HARYANA,BHIWANI,Bhiwani,
MAHARASHTRA,NAGPUR,Bhiwapur,
UTTAR PRADESH,MAINPURI,Bhogaon,
ANDHRA PRADESH,VIZIANAGARAM,Bhogapuram,
UTTAR PRADESH,KANPUR DEHAT,Bhognipur,
ODISHA,BALESHWAR,Bhograi,
MEGHALAYA,RI BHOI,Bhoirymbong,
MAHARASHTRA,NANDED,Bhokar,
MAHARASHTRA,JALNA,Bhokardan,
JAMMU AND KASHMIR,REASI,Bhomag,
TELANGANA,YADADRI BHUVANAGIRI,Bhongir,
TELANGANA,MAHABUBNAGAR,Bhoothpur,
RAJASTHAN,JODHPUR,Bhopalgarh,
CHHATTISGARH,BIJAPUR,Bhopalpattnam,
RAJASTHAN,CHITTORGARH,BHOPALSAGAR,
MAHARASHTRA,PUNE,Bhor,
HIMACHAL PRADESH,HAMIRPUR,Bhoranj,
BIHAR,GOPALGANJ,Bhorey,
HIMACHAL PRADESH,HAMIRPUR,Bhota,
ASSAM,KOKRAJHAR,Bhowraguri,
ODISHA,DHENKANAL,Bhuban,
ODISHA,KHORDHA,Bhubaneswar (M.Corp.),
MAHARASHTRA,KOLHAPUR,Bhudargad,
GUJARAT,KACHCHH,Bhuj,
PUNJAB,KAPURTHALA,Bhulath,
MAHARASHTRA,OSMANABAD,Bhum,
HARYANA,FATEHABAD,Bhuna ST,
HIMACHAL PRADESH,KULLU,Bhuntar,
TELANGANA,JAYASHANKAR BHUPALAPALLY,Bhupalpally,
ASSAM,MARIGAON,Bhuragaon,
ODISHA,DHENKANAL,Bhusan Steel Limited,
MAHARASHTRA,JALGAON,Bhusawal,
RAJASTHAN,BHARATPUR,Bhusawar,
TAMIL NADU,CUDDALORE,Bhuvanagiri,
MADHYA PRADESH,RAJGARH,Biaora,
BIHAR,SAMASTIPUR,Bibhutpur,
TELANGANA,YADADRI BHUVANAGIRI,Bibinagar,
TELANGANA,KAMAREDDY,Bibipet,
ANDHRA PRADESH,EAST GODAVARI,Biccavolu,
MADHYA PRADESH,MANDLA,Bichhiya,
MADHYA PRADESH,CHHINDWARA,Bichhua,
RAJASTHAN,DUNGARPUR,BICHIWARA,
TELANGANA,KAMAREDDY,Bichkunda,
GOA,NORTH GOA,Bicholim,
KARNATAKA,BIDAR,Bidar,
RAJASTHAN,CHURU,BIDASAR,
UTTAR PRADESH,AURAIYA,Bidhuna,
BIHAR,VAISHALI,Bidupur,
UTTAR PRADESH,UNNAO,Bighapur,
BIHAR,NALANDA,Bihar,
BIHAR,MADHEPURA,Bihariganj,
CHHATTISGARH,SURAJPUR,BIHARPUR,
BIHAR,BHAGALPUR,Bihpur,
ASSAM,LAKHIMPUR,Bihpuria,
BIHAR,PATNA,Bihta,
BIHAR,GOPALGANJ,Bijaipur,
CHHATTISGARH,BIJAPUR,Bijapur,
MADHYA PRADESH,CHHATARPUR,Bijawar,
JAMMU AND KASHMIR,ANANTNAG,Bijbehara,
ODISHA,BARGARH,Bijepur,
TELANGANA,NAGARKURNOOL,Bijinapally,
ASSAM,CHIRANG,Bijni (Pt),
UTTAR PRADESH,BIJNOR,Bijnor,
RAJASTHAN,BHILWARA,Bijoliya,
RAJASTHAN,BIKANER,Bikaner,
UTTAR PRADESH,AYODHYA,Bikapur,
BIHAR,PATNA,Bikram,
BIHAR,ROHTAS,Bikramganj,
ODISHA,ANUGUL,Bikrampur,
CHHATTISGARH,SARANGARH BILAIGARH,Bilaigarh,
RAJASTHAN,JODHPUR,Bilara,
UTTAR PRADESH,MORADABAD,Bilari,
ASSAM,DHUBRI,Bilasipara Pt,
MADHYA PRADESH,UMARIA,Bilaspur,
HARYANA,YAMUNANAGAR,Bilaspur,
CHHATTISGARH,BILASPUR,Bilaspur,
UTTAR PRADESH,RAMPUR,Bilaspur,
HIMACHAL PRADESH,BILASPUR,Bilaspur Sadar,
ARUNACHAL PRADESH,EAST SIANG,Bilat Circle,
KARNATAKA,BAGALKOTE,Bilgi,
UTTAR PRADESH,HARDOI,Bilgram,
CHHATTISGARH,BILASPUR,Bilha,
UTTAR PRADESH,KANPUR NAGAR,Bilhaur,
MIZORAM,KOLASIB,Bilkhawthlir,
JAMMU AND KASHMIR,KATHUA,Billawar,
MAHARASHTRA,NANDED,Biloli,
UTTAR PRADESH,BUDAUN,Bilsi,
MADHYA PRADESH,SAGAR,Bina,
BIHAR,NALANDA,Bind,
UTTAR PRADESH,FATEHPUR,Bindki,
CHHATTISGARH,GARIYABAND,Bindranavagarh(Gariyaband),
ODISHA,SONEPUR,Binika,
ODISHA,JAJAPUR,Binjharpur,
WEST BENGAL,Jhargram,Binpur - I,
WEST BENGAL,Jhargram,Binpur - II,
ODISHA,SONEPUR,Biramaharajpur,
ODISHA,SUNDARGARH,Biramitrapur,
BIHAR,DARBHANGA,Biraul,
HIMACHAL PRADESH,UNA,Birhu Kalan,
ODISHA,JAGATSINGHAPUR,Biridi,
TELANGANA,KAMAREDDY,Birkur,
JHARKHAND,GIRIDIH,Birni,
UTTARAKHAND,PAURI GARHWAL,Bironkhal,
BIHAR,BEGUSARAI,Birpur,
MADHYA PRADESH,BALAGHAT,Birsa,
MADHYA PRADESH,SATNA,Birsinghpur,
UTTAR PRADESH,PILIBHIT,Bisalpur,
UTTAR PRADESH,BUDAUN,Bisauli,
BIHAR,MADHUBANI,Bisfi,
TRIPURA,Sepahijala,Bishalgarh,
ODISHA,RAYAGADA,Bishamakatak,
JAMMU AND KASHMIR,JAMMU,Bishnah,
MANIPUR,BISHNUPUR,Bishnupur,
WEST BENGAL,24 PARAGANAS SOUTH,Bishnupur - I,
WEST BENGAL,24 PARAGANAS SOUTH,Bishnupur - II,
JHARKHAND,PALAMU,Bishrampur,
JHARKHAND,HAZARIBAGH,Bishungarh,
JHARKHAND,GUMLA,Bishunpur,
JHARKHAND,GARHWA,Bishunpura,
ODISHA,MAYURBHANJ,Bisoi,
ODISHA,SUNDARGARH,Bisra,
RAJASTHAN,JHUNJHUNU,Bissau,
UTTAR PRADESH,SITAPUR,Biswan,
ASSAM,Biswanath,Biswanath,
ODISHA,KALAHANDI,Biswanathpur,
BIHAR,SAMASTIPUR,Bithan,
LAKSHADWEEP,LAKSHADWEEP DISTRICT,Bitra,
ANDHRA PRADESH,Y.S.R.,B.Kodur,
ANDHRA PRADESH,Annamayya,B.Kothakota,
JAMMU AND KASHMIR,Budgam,BK Pora,
JHARKHAND,GODDA,Boarijor,
TELANGANA,ADILABAD,Boath,
ANDHRA PRADESH,VIZIANAGARAM,Bobbili,
BIHAR,MUZAFFARPUR,Bochaha,
GUJARAT,CHHOTAUDEPUR,BODELI,
ODISHA,NUAPADA,BODEN,
TELANGANA,NIZAMABAD,Bodhan,
BIHAR,GAYA,Bodh Gaya,
TAMIL NADU,THENI,Bodinayakanur,
CHHATTISGARH,KABIRDHAM,Bodla,
CHHATTISGARH,BILASPUR,Bodri,
MAHARASHTRA,JALGAON,Bodvad,
ANDHRA PRADESH,SPSR NELLORE,Bogole,
TELANGANA,RAJANNA SIRCILLA,Boinpalli,
ODISHA,KORAPUT,Boipariguda,
ASSAM,BONGAIGAON,Boitamari,
ASSAM,GOLAGHAT,Bokakhat,
BIHAR,SITAMARHI,Bokhara,
ASSAM,KAMRUP,Boko,
ODISHA,KHORDHA,Bolagad,
ODISHA,KENDUJHAR,Bolani,
JHARKHAND,SIMDEGA,Bolba,
ARUNACHAL PRADESH,SIANG,Boleng ADC,
ANDHRA PRADESH,Palnadu,Bollapalle,
WEST BENGAL,BIRBHUM,Bolpur Sriniketan,
TELANGANA,VIKARABAD,Bomaraspeta,
ARUNACHAL PRADESH,WEST KAMENG,Bomdila HQ,
TELANGANA,YADADRI BHUVANAGIRI,Bommalaramaram,
ANDHRA PRADESH,ANANTAPUR,Bommanahal,
TELANGANA,KHAMMAM,Bonakal,
ODISHA,SUNDARGARH,Bondamunda,
ANDHRA PRADESH,VIZIANAGARAM,Bondapalle,
HARYANA,CHARKI DADRI,Bondkalan ST,
ASSAM,BONGAIGAON,Bongaigaon (Pt),
WEST BENGAL,24 PARAGANAS NORTH,Bongaon,
ARUNACHAL PRADESH,TAWANG,Bongkhar Circle,
JAMMU AND KASHMIR,BARAMULLA,Boniyar,
RAJASTHAN,SAWAI MADHOPUR,Bonli,
JHARKHAND,EAST SINGHBUM,Boram,
ARUNACHAL PRADESH,CHANGLANG,Bordumsa ADC,
ARUNACHAL PRADESH,TIRAP,Borduria Circle,
CHHATTISGARH,DURG,Bori,
ODISHA,KORAPUT,Boriguma,
JHARKHAND,SAHEBGANJ,Borio,
MAHARASHTRA,MUMBAI SUBURBAN,Borivali,
MANIPUR,JIRIBAM,BOROBEKRA,
GUJARAT,ANAND,Borsad,
ARUNACHAL PRADESH,PAPUM PARE,BORUM,
GUJARAT,BOTAD,Botad,
NAGALAND,KOHIMA,Botsa,
JAMMU AND KASHMIR,KISHTWAR,Bounjwah,
TELANGANA,YADADRI BHUVANAGIRI,B Pochampally,
ODISHA,PURI,Brahmagiri,
ANDHRA PRADESH,Y.S.R.,Brahmamgarimattam,
ODISHA,KANDHAMAL,Brahmanigaon,
ODISHA,SUNDARGARH,Brahmani Tarang,
MAHARASHTRA,CHANDRAPUR,Brahmapuri,
ODISHA,GANJAM,Brahmapur (M.Corp.),
ODISHA,GANJAM,BRAHMAPUR SADAR,
ANDHRA PRADESH,ANANTAPUR,Brahmasamudram,
KARNATAKA,UDUPI,BRAHMAVARA,
ODISHA,JHARSUGUDA,Brajarajnagar,
ANDHRA PRADESH,Tirupati,Buchinaidu Kandriga,
ANDHRA PRADESH,SPSR NELLORE,Buchireddipalem,
TAMIL NADU,THANJAVUR,Budalur,
MADHYA PRADESH,SHAHDOL,Budar,
UTTAR PRADESH,BUDAUN,Budaun,
JAMMU AND KASHMIR,Budgam,Budgam,
WEST BENGAL,24 PARAGANAS SOUTH,Budge Budge - I,
WEST BENGAL,24 PARAGANAS SOUTH,Budge Budge - II,
UTTAR PRADESH,MUZAFFARNAGAR,Budhana,
PUNJAB,MANSA,Budhlada,
MADHYA PRADESH,SEHORE,Budni,
TELANGANA,Jagitial,Buggaram,
ODISHA,GANJAM,BUGUDA,
RAJASTHAN,JHUNJHUNU,Buhana,
ANDHRA PRADESH,Sri Sathya Sai,Bukkapatnam,
ANDHRA PRADESH,ANANTAPUR,Bukkaraya Samudram,
UTTAR PRADESH,BULANDSHAHR,Bulandshahr,
MAHARASHTRA,BULDHANA,Buldana,
RAJASTHAN,BUNDI,Bundi,
JHARKHAND,RANCHI,Bundu,
WEST BENGAL,PURULIA,Bundwan,
MANIPUR,KANGPOKPI,BUNGTE CHIRU,
ARUNACHAL PRADESH,WEST KAMENG,BURAGAON EAC,
ODISHA,BARGARH,BurdenP.S.,
WEST BENGAL,PURBA BARDHAMAN,Burdwan - I,
WEST BENGAL,PURBA BARDHAMAN,Burdwan - II,
TELANGANA,BHADRADRI KOTHAGUDEM,Burgampahad,
UTTAR PRADESH,AZAMGARH,Burhanpur,
MADHYA PRADESH,BURHANPUR,Burhanpur,
MADHYA PRADESH,BURHANPUR,Burhanpur nagar,
ANDHRA PRADESH,SRIKAKULAM,Burja,
ODISHA,SAMBALPUR,Burla,
JHARKHAND,RANCHI,Burmu,
WEST BENGAL,MURSHIDABAD,Burwan,
ANDHRA PRADESH,Anakapalli,Butchayyapeta,
ANDHRA PRADESH,Eluru,Buttayagudem,
BIHAR,BUXAR,Buxar,
